adset_id,campaign_id,client_id,platform,adset_name,audience_type,status,daily_budget,optimization_goal,targeting_summary
GA_000001261,GC_00000365,CL_0030,Google,High LTV - 18-34,High LTV,active,184.71,purchases,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000001262,GC_00000365,CL_0030,Google,High LTV - US,High LTV,active,210.04,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000001263,GC_00000365,CL_0030,Google,Site Visitors - Top States,Site Visitors,active,229.09,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001264,GC_00000366,CL_0030,Google,Lookalike - US,Lookalike,paused,349.33,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001265,GC_00000366,CL_0030,Google,Site Visitors - Top States,Site Visitors,active,233.67,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001266,MC_00000367,CL_0031,Meta,Recent Buyers - 18-34,Recent Buyers,paused,269.36,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001267,MC_00000367,CL_0031,Meta,Site Visitors - US,Site Visitors,active,219.34,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001268,MC_00000367,CL_0031,Meta,High LTV - US,High LTV,learning,223.39,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001269,MC_00000367,CL_0031,Meta,Recent Buyers - 18-34,Recent Buyers,active,157.37,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001270,MC_00000368,CL_0031,Meta,High LTV - 25-44,High LTV,paused,537.56,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001271,MC_00000368,CL_0031,Meta,Lookalike - 35+,Lookalike,active,532.65,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001272,MC_00000368,CL_0031,Meta,Recent Buyers - 25-44,Recent Buyers,paused,547.64,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001273,MC_00000368,CL_0031,Meta,High LTV - 25-44,High LTV,active,542.57,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001274,MC_00000369,CL_0031,Meta,Recent Buyers - 18-34,Recent Buyers,active,660.40,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001275,MC_00000369,CL_0031,Meta,Interest - 25-44,Interest,active,935.92,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000001276,MC_00000369,CL_0031,Meta,Interest - US,Interest,active,593.73,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001277,MC_00000370,CL_0031,Meta,Interest - 18-34,Interest,active,624.55,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001278,MC_00000370,CL_0031,Meta,Cart Abandoners - 35+,Cart Abandoners,limited,934.73,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001279,MC_00000370,CL_0031,Meta,Site Visitors - 35+,Site Visitors,active,798.08,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001280,MC_00000371,CL_0031,Meta,Site Visitors - Top States,Site Visitors,limited,643.69,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001281,MC_00000371,CL_0031,Meta,Site Visitors - 25-44,Site Visitors,active,686.55,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001282,MC_00000371,CL_0031,Meta,Interest - Top States,Interest,paused,692.70,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001283,MC_00000371,CL_0031,Meta,Interest - 25-44,Interest,limited,805.11,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001284,MC_00000371,CL_0031,Meta,Cart Abandoners - Top States,Cart Abandoners,paused,634.94,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001285,MC_00000372,CL_0031,Meta,Cart Abandoners - 18-34,Cart Abandoners,active,201.17,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001286,MC_00000372,CL_0031,Meta,Lookalike - Top States,Lookalike,active,376.67,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001287,MC_00000372,CL_0031,Meta,Interest - 18-34,Interest,active,265.21,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001288,MC_00000372,CL_0031,Meta,Cart Abandoners - 35+,Cart Abandoners,active,367.43,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001289,GC_00000373,CL_0031,Google,Recent Buyers - Top States,Recent Buyers,active,709.55,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000001290,GC_00000373,CL_0031,Google,Lookalike - US,Lookalike,learning,1145.47,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000001291,GC_00000373,CL_0031,Google,Recent Buyers - US,Recent Buyers,active,1059.17,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001292,GC_00000373,CL_0031,Google,Broad - US,Broad,active,910.33,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001293,GC_00000374,CL_0031,Google,Broad - 35+,Broad,active,35.62,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001294,GC_00000374,CL_0031,Google,Cart Abandoners - 25-44,Cart Abandoners,active,65.31,leads,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001295,GC_00000374,CL_0031,Google,Cart Abandoners - 18-34,Cart Abandoners,active,43.97,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001296,GC_00000374,CL_0031,Google,Site Visitors - Top States,Site Visitors,active,41.32,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001297,GC_00000374,CL_0031,Google,Interest - 35+,Interest,paused,41.50,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001298,GC_00000375,CL_0031,Google,Site Visitors - 18-34,Site Visitors,active,677.99,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001299,GC_00000375,CL_0031,Google,Broad - Top States,Broad,active,775.30,purchases,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000001300,GC_00000375,CL_0031,Google,High LTV - 35+,High LTV,active,980.18,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001301,GC_00000375,CL_0031,Google,Interest - 35+,Interest,learning,1127.88,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001302,GC_00000375,CL_0031,Google,Interest - US,Interest,learning,600.40,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000001303,GC_00000376,CL_0031,Google,Interest - 18-34,Interest,active,45.17,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001304,GC_00000376,CL_0031,Google,Recent Buyers - Top States,Recent Buyers,active,59.83,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000001305,GC_00000376,CL_0031,Google,Site Visitors - 25-44,Site Visitors,active,47.70,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000001306,GC_00000376,CL_0031,Google,Lookalike - 18-34,Lookalike,active,47.69,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001307,GC_00000377,CL_0031,Google,Lookalike - 25-44,Lookalike,active,141.73,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001308,GC_00000377,CL_0031,Google,Interest - 35+,Interest,active,207.27,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001309,GC_00000377,CL_0031,Google,Broad - 18-34,Broad,paused,221.92,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001310,GC_00000377,CL_0031,Google,Broad - 18-34,Broad,active,155.62,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000001311,GC_00000377,CL_0031,Google,Lookalike - 25-44,Lookalike,learning,184.17,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001312,GC_00000378,CL_0031,Google,Lookalike - Top States,Lookalike,active,523.08,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001313,GC_00000378,CL_0031,Google,Lookalike - Top States,Lookalike,paused,746.44,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001314,GC_00000378,CL_0031,Google,Lookalike - 18-34,Lookalike,learning,494.52,purchases,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000001315,MC_00000379,CL_0032,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,230.40,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001316,MC_00000379,CL_0032,Meta,High LTV - 18-34,High LTV,active,195.61,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000001317,MC_00000379,CL_0032,Meta,Lookalike - US,Lookalike,limited,164.07,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000001318,MC_00000380,CL_0032,Meta,Site Visitors - 25-44,Site Visitors,paused,262.02,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000001319,MC_00000380,CL_0032,Meta,High LTV - US,High LTV,active,264.28,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000001320,MC_00000380,CL_0032,Meta,Interest - 18-34,Interest,active,330.30,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001321,MC_00000380,CL_0032,Meta,Cart Abandoners - 35+,Cart Abandoners,active,421.38,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001322,MC_00000381,CL_0032,Meta,Broad - 18-34,Broad,paused,303.46,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001323,MC_00000381,CL_0032,Meta,Lookalike - US,Lookalike,active,296.26,leads,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001324,MC_00000381,CL_0032,Meta,High LTV - 18-34,High LTV,active,360.05,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001325,MC_00000381,CL_0032,Meta,Interest - Top States,Interest,active,436.94,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001326,MC_00000382,CL_0032,Meta,Recent Buyers - 18-34,Recent Buyers,paused,75.14,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001327,MC_00000382,CL_0032,Meta,Broad - Top States,Broad,active,124.64,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001328,MC_00000382,CL_0032,Meta,Recent Buyers - US,Recent Buyers,active,94.35,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001329,MC_00000382,CL_0032,Meta,Recent Buyers - US,Recent Buyers,active,100.42,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001330,MC_00000382,CL_0032,Meta,Recent Buyers - US,Recent Buyers,active,102.21,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001331,MC_00000383,CL_0032,Meta,Recent Buyers - 18-34,Recent Buyers,active,356.43,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001332,MC_00000383,CL_0032,Meta,Site Visitors - US,Site Visitors,active,465.87,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001333,MC_00000383,CL_0032,Meta,Site Visitors - 25-44,Site Visitors,active,547.70,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001334,MC_00000383,CL_0032,Meta,Recent Buyers - Top States,Recent Buyers,paused,349.91,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001335,GC_00000384,CL_0032,Google,Interest - 25-44,Interest,paused,31.45,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001336,GC_00000384,CL_0032,Google,Lookalike - US,Lookalike,active,38.30,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001337,GC_00000384,CL_0032,Google,Lookalike - 25-44,Lookalike,active,46.22,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001338,GC_00000385,CL_0032,Google,Lookalike - US,Lookalike,active,447.17,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001339,GC_00000385,CL_0032,Google,Site Visitors - Top States,Site Visitors,active,459.33,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001340,GC_00000386,CL_0032,Google,Interest - 35+,Interest,active,158.21,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000001341,GC_00000386,CL_0032,Google,Lookalike - US,Lookalike,learning,194.00,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000001342,GC_00000387,CL_0032,Google,Broad - 25-44,Broad,learning,440.64,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000001343,GC_00000387,CL_0032,Google,Site Visitors - 18-34,Site Visitors,paused,468.53,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001344,GC_00000387,CL_0032,Google,Broad - 25-44,Broad,active,392.93,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001345,GC_00000387,CL_0032,Google,Site Visitors - US,Site Visitors,active,624.60,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000001346,GC_00000387,CL_0032,Google,High LTV - 35+,High LTV,active,615.66,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001347,GC_00000388,CL_0032,Google,Cart Abandoners - Top States,Cart Abandoners,active,343.26,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001348,GC_00000388,CL_0032,Google,Interest - 25-44,Interest,learning,215.19,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001349,GC_00000388,CL_0032,Google,Site Visitors - 25-44,Site Visitors,learning,309.51,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001350,GC_00000388,CL_0032,Google,Broad - 35+,Broad,active,244.62,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001351,MC_00000389,CL_0033,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,697.38,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000001352,MC_00000389,CL_0033,Meta,High LTV - 25-44,High LTV,active,793.75,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000001353,MC_00000389,CL_0033,Meta,Cart Abandoners - Top States,Cart Abandoners,active,762.04,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001354,MC_00000390,CL_0033,Meta,High LTV - 18-34,High LTV,learning,531.44,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001355,MC_00000390,CL_0033,Meta,Broad - 25-44,Broad,paused,604.57,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001356,MC_00000390,CL_0033,Meta,Site Visitors - 25-44,Site Visitors,active,933.39,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001357,MC_00000390,CL_0033,Meta,High LTV - 35+,High LTV,active,687.90,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001358,MC_00000391,CL_0033,Meta,Cart Abandoners - 35+,Cart Abandoners,active,876.15,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000001359,MC_00000391,CL_0033,Meta,Broad - 18-34,Broad,active,670.07,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000001360,MC_00000392,CL_0033,Meta,High LTV - 35+,High LTV,active,703.45,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001361,MC_00000392,CL_0033,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,681.63,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001362,MC_00000393,CL_0033,Meta,Broad - 25-44,Broad,limited,853.05,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000001363,MC_00000393,CL_0033,Meta,Interest - 35+,Interest,active,622.19,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001364,MC_00000393,CL_0033,Meta,High LTV - 18-34,High LTV,active,515.09,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000001365,MC_00000393,CL_0033,Meta,Interest - 35+,Interest,active,665.15,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000001366,MC_00000394,CL_0033,Meta,Recent Buyers - Top States,Recent Buyers,active,508.99,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001367,MC_00000394,CL_0033,Meta,Interest - Top States,Interest,limited,344.50,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001368,MC_00000394,CL_0033,Meta,Recent Buyers - 18-34,Recent Buyers,active,369.39,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000001369,MC_00000394,CL_0033,Meta,Recent Buyers - 25-44,Recent Buyers,active,300.56,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000001370,MC_00000395,CL_0033,Meta,Cart Abandoners - 25-44,Cart Abandoners,paused,139.74,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001371,MC_00000395,CL_0033,Meta,Lookalike - 25-44,Lookalike,active,97.26,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000001372,MC_00000395,CL_0033,Meta,Lookalike - 35+,Lookalike,paused,172.58,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000001373,MC_00000395,CL_0033,Meta,Recent Buyers - 25-44,Recent Buyers,paused,157.47,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001374,GC_00000396,CL_0033,Google,Broad - 25-44,Broad,active,336.10,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
