edge_id,source_node_type,source_node_id,relationship,target_node_type,target_node_id,weight,evidence_count,last_updated_at
KG_000000001641,Optimization,OPT_0000001230,supported_by_benchmark,Benchmark,BM_00000293,0.8346,6,2026-06-10 01:15:13
KG_000000001642,Optimization,OPT_0000001600,supported_by_benchmark,Benchmark,BM_00000219,0.7933,8,2026-06-10 01:15:13
KG_000000001643,Optimization,OPT_0000000336,supported_by_benchmark,Benchmark,BM_00000119,0.4985,5,2026-06-10 01:15:13
KG_000000001644,Optimization,OPT_0000000245,supported_by_benchmark,Benchmark,BM_00000165,0.8097,4,2026-06-10 01:15:13
KG_000000001645,Optimization,OPT_0000002839,supported_by_benchmark,Benchmark,BM_00000207,0.8168,6,2026-06-10 01:15:13
KG_000000001646,Optimization,OPT_0000001024,supported_by_benchmark,Benchmark,BM_00000071,0.5181,3,2026-06-10 01:15:13
KG_000000001647,Optimization,OPT_0000001228,supported_by_benchmark,Benchmark,BM_00000041,0.6779,9,2026-06-10 01:15:13
KG_000000001648,Optimization,OPT_0000000945,supported_by_benchmark,Benchmark,BM_00000074,0.6203,7,2026-06-10 01:15:13
KG_000000001649,Optimization,OPT_0000002501,supported_by_benchmark,Benchmark,BM_00000257,0.6226,11,2026-06-10 01:15:13
KG_000000001650,Optimization,OPT_0000001141,supported_by_benchmark,Benchmark,BM_00000241,0.5951,11,2026-06-10 01:15:13
KG_000000001651,Optimization,OPT_0000001310,supported_by_benchmark,Benchmark,BM_00000039,0.6746,3,2026-06-10 01:15:13
KG_000000001652,Optimization,OPT_0000001727,supported_by_benchmark,Benchmark,BM_00000057,0.7506,16,2026-06-10 01:15:13
KG_000000001653,Optimization,OPT_0000002510,supported_by_benchmark,Benchmark,BM_00000095,0.6058,12,2026-06-10 01:15:13
KG_000000001654,Optimization,OPT_0000000059,supported_by_benchmark,Benchmark,BM_00000042,0.6751,4,2026-06-10 01:15:13
KG_000000001655,Optimization,OPT_0000001070,supported_by_benchmark,Benchmark,BM_00000043,0.7499,3,2026-06-10 01:15:13
KG_000000001656,Optimization,OPT_0000002550,supported_by_benchmark,Benchmark,BM_00000147,0.7369,9,2026-06-10 01:15:13
KG_000000001657,Optimization,OPT_0000001944,supported_by_benchmark,Benchmark,BM_00000130,0.9614,3,2026-06-10 01:15:13
KG_000000001658,Optimization,OPT_0000000407,supported_by_benchmark,Benchmark,BM_00000263,0.7037,16,2026-06-10 01:15:13
KG_000000001659,Optimization,OPT_0000002282,supported_by_benchmark,Benchmark,BM_00000149,0.6032,17,2026-06-10 01:15:13
KG_000000001660,Optimization,OPT_0000002601,supported_by_benchmark,Benchmark,BM_00000191,0.5597,8,2026-06-10 01:15:13
KG_000000001661,Optimization,OPT_0000001190,supported_by_benchmark,Benchmark,BM_00000283,0.6245,8,2026-06-10 01:15:13
KG_000000001662,Optimization,OPT_0000002290,supported_by_benchmark,Benchmark,BM_00000074,0.6872,8,2026-06-10 01:15:13
KG_000000001663,Optimization,OPT_0000000705,supported_by_benchmark,Benchmark,BM_00000261,0.8855,5,2026-06-10 01:15:13
KG_000000001664,Optimization,OPT_0000001801,supported_by_benchmark,Benchmark,BM_00000125,0.7000,6,2026-06-10 01:15:13
KG_000000001665,Optimization,OPT_0000000312,supported_by_benchmark,Benchmark,BM_00000050,0.6272,11,2026-06-10 01:15:13
KG_000000001666,Optimization,OPT_0000002079,supported_by_benchmark,Benchmark,BM_00000214,0.7914,3,2026-06-10 01:15:13
KG_000000001667,Optimization,OPT_0000001297,supported_by_benchmark,Benchmark,BM_00000183,0.7568,17,2026-06-10 01:15:13
KG_000000001668,Optimization,OPT_0000000262,supported_by_benchmark,Benchmark,BM_00000130,0.8535,12,2026-06-10 01:15:13
KG_000000001669,Optimization,OPT_0000002783,supported_by_benchmark,Benchmark,BM_00000053,0.5872,3,2026-06-10 01:15:13
KG_000000001670,Optimization,OPT_0000002333,supported_by_benchmark,Benchmark,BM_00000005,0.9130,2,2026-06-10 01:15:13
KG_000000001671,Optimization,OPT_0000000071,supported_by_benchmark,Benchmark,BM_00000136,0.8158,13,2026-06-10 01:15:13
KG_000000001672,Optimization,OPT_0000002426,supported_by_benchmark,Benchmark,BM_00000084,0.8673,15,2026-06-10 01:15:13
KG_000000001673,Optimization,OPT_0000002384,supported_by_benchmark,Benchmark,BM_00000297,0.5697,3,2026-06-10 01:15:13
KG_000000001674,Optimization,OPT_0000000887,supported_by_benchmark,Benchmark,BM_00000171,0.6695,11,2026-06-10 01:15:13
KG_000000001675,Optimization,OPT_0000000335,supported_by_benchmark,Benchmark,BM_00000074,0.6586,10,2026-06-10 01:15:13
KG_000000001676,Optimization,OPT_0000001347,supported_by_benchmark,Benchmark,BM_00000001,0.6417,10,2026-06-10 01:15:13
KG_000000001677,Optimization,OPT_0000002475,supported_by_benchmark,Benchmark,BM_00000159,0.8054,10,2026-06-10 01:15:13
KG_000000001678,Optimization,OPT_0000001754,supported_by_benchmark,Benchmark,BM_00000272,0.5777,6,2026-06-10 01:15:13
KG_000000001679,Optimization,OPT_0000002537,supported_by_benchmark,Benchmark,BM_00000212,0.6420,5,2026-06-10 01:15:13
KG_000000001680,Optimization,OPT_0000001627,supported_by_benchmark,Benchmark,BM_00000204,0.5342,18,2026-06-10 01:15:13
KG_000000001681,Optimization,OPT_0000000277,supported_by_benchmark,Benchmark,BM_00000033,0.4306,7,2026-06-10 01:15:13
KG_000000001682,Optimization,OPT_0000000246,supported_by_benchmark,Benchmark,BM_00000125,0.7157,5,2026-06-10 01:15:13
KG_000000001683,Optimization,OPT_0000000091,supported_by_benchmark,Benchmark,BM_00000094,0.7813,5,2026-06-10 01:15:13
KG_000000001684,Optimization,OPT_0000001620,supported_by_benchmark,Benchmark,BM_00000138,0.6856,16,2026-06-10 01:15:13
KG_000000001685,Optimization,OPT_0000000816,supported_by_benchmark,Benchmark,BM_00000207,0.6005,14,2026-06-10 01:15:13
KG_000000001686,Optimization,OPT_0000002530,supported_by_benchmark,Benchmark,BM_00000123,0.5198,14,2026-06-10 01:15:13
KG_000000001687,Optimization,OPT_0000001068,supported_by_benchmark,Benchmark,BM_00000031,0.8081,2,2026-06-10 01:15:13
KG_000000001688,Optimization,OPT_0000000980,supported_by_benchmark,Benchmark,BM_00000140,0.6417,5,2026-06-10 01:15:13
KG_000000001689,Optimization,OPT_0000000928,supported_by_benchmark,Benchmark,BM_00000088,0.5863,8,2026-06-10 01:15:13
KG_000000001690,Optimization,OPT_0000001184,supported_by_benchmark,Benchmark,BM_00000204,0.6642,12,2026-06-10 01:15:13
KG_000000001691,Optimization,OPT_0000002753,supported_by_benchmark,Benchmark,BM_00000262,0.6558,8,2026-06-10 01:15:13
KG_000000001692,Optimization,OPT_0000001330,supported_by_benchmark,Benchmark,BM_00000192,0.6922,12,2026-06-10 01:15:13
KG_000000001693,Optimization,OPT_0000000846,supported_by_benchmark,Benchmark,BM_00000016,0.5486,7,2026-06-10 01:15:13
KG_000000001694,Optimization,OPT_0000001411,supported_by_benchmark,Benchmark,BM_00000008,0.7203,5,2026-06-10 01:15:13
KG_000000001695,Optimization,OPT_0000002334,supported_by_benchmark,Benchmark,BM_00000268,0.5397,9,2026-06-10 01:15:13
KG_000000001696,Optimization,OPT_0000001869,supported_by_benchmark,Benchmark,BM_00000046,0.4044,7,2026-06-10 01:15:13
KG_000000001697,Optimization,OPT_0000000649,supported_by_benchmark,Benchmark,BM_00000023,0.5763,12,2026-06-10 01:15:13
KG_000000001698,Optimization,OPT_0000002787,supported_by_benchmark,Benchmark,BM_00000298,0.7128,4,2026-06-10 01:15:13
KG_000000001699,Optimization,OPT_0000000265,supported_by_benchmark,Benchmark,BM_00000193,0.8318,2,2026-06-10 01:15:13
KG_000000001700,Optimization,OPT_0000000067,supported_by_benchmark,Benchmark,BM_00000063,0.7953,9,2026-06-10 01:15:13
KG_000000001701,Optimization,OPT_0000001283,supported_by_benchmark,Benchmark,BM_00000023,0.8487,4,2026-06-10 01:15:13
KG_000000001702,Optimization,OPT_0000001383,supported_by_benchmark,Benchmark,BM_00000045,0.6842,8,2026-06-10 01:15:13
KG_000000001703,Optimization,OPT_0000001983,supported_by_benchmark,Benchmark,BM_00000052,0.7991,15,2026-06-10 01:15:13
KG_000000001704,Optimization,OPT_0000000101,supported_by_benchmark,Benchmark,BM_00000262,0.8034,5,2026-06-10 01:15:13
KG_000000001705,Optimization,OPT_0000001900,supported_by_benchmark,Benchmark,BM_00000240,0.5597,3,2026-06-10 01:15:13
KG_000000001706,Optimization,OPT_0000000015,supported_by_benchmark,Benchmark,BM_00000057,0.5280,13,2026-06-10 01:15:13
KG_000000001707,Optimization,OPT_0000002499,supported_by_benchmark,Benchmark,BM_00000210,0.7755,14,2026-06-10 01:15:13
KG_000000001708,Optimization,OPT_0000000143,supported_by_benchmark,Benchmark,BM_00000094,0.6430,7,2026-06-10 01:15:13
KG_000000001709,Optimization,OPT_0000001972,supported_by_benchmark,Benchmark,BM_00000179,0.6959,17,2026-06-10 01:15:13
KG_000000001710,Optimization,OPT_0000000270,supported_by_benchmark,Benchmark,BM_00000175,0.7198,10,2026-06-10 01:15:13
KG_000000001711,Optimization,OPT_0000000800,supported_by_benchmark,Benchmark,BM_00000136,0.5971,15,2026-06-10 01:15:13
KG_000000001712,Optimization,OPT_0000002240,supported_by_benchmark,Benchmark,BM_00000243,0.7227,14,2026-06-10 01:15:13
KG_000000001713,Optimization,OPT_0000000383,supported_by_benchmark,Benchmark,BM_00000039,0.7250,10,2026-06-10 01:15:13
KG_000000001714,Optimization,OPT_0000000080,supported_by_benchmark,Benchmark,BM_00000013,0.7147,8,2026-06-10 01:15:13
KG_000000001715,Optimization,OPT_0000001292,supported_by_benchmark,Benchmark,BM_00000221,0.6279,6,2026-06-10 01:15:13
KG_000000001716,Optimization,OPT_0000000680,supported_by_benchmark,Benchmark,BM_00000050,0.4557,7,2026-06-10 01:15:13
KG_000000001717,Optimization,OPT_0000002377,supported_by_benchmark,Benchmark,BM_00000083,0.6286,13,2026-06-10 01:15:13
KG_000000001718,Optimization,OPT_0000002077,supported_by_benchmark,Benchmark,BM_00000052,0.8076,6,2026-06-10 01:15:13
KG_000000001719,Optimization,OPT_0000002039,supported_by_benchmark,Benchmark,BM_00000175,0.6435,13,2026-06-10 01:15:13
KG_000000001720,Optimization,OPT_0000001923,supported_by_benchmark,Benchmark,BM_00000168,0.8698,9,2026-06-10 01:15:13
KG_000000001721,Optimization,OPT_0000000851,supported_by_benchmark,Benchmark,BM_00000228,0.5832,13,2026-06-10 01:15:13
KG_000000001722,Optimization,OPT_0000001450,supported_by_benchmark,Benchmark,BM_00000284,0.6626,4,2026-06-10 01:15:13
KG_000000001723,Optimization,OPT_0000000412,supported_by_benchmark,Benchmark,BM_00000047,0.7705,3,2026-06-10 01:15:13
KG_000000001724,Optimization,OPT_0000000176,supported_by_benchmark,Benchmark,BM_00000281,0.8578,14,2026-06-10 01:15:13
KG_000000001725,Optimization,OPT_0000000849,supported_by_benchmark,Benchmark,BM_00000063,0.5416,9,2026-06-10 01:15:13
KG_000000001726,Optimization,OPT_0000001393,supported_by_benchmark,Benchmark,BM_00000277,0.6858,5,2026-06-10 01:15:13
KG_000000001727,Optimization,OPT_0000000001,supported_by_benchmark,Benchmark,BM_00000157,0.8464,2,2026-06-10 01:15:13
KG_000000001728,Optimization,OPT_0000000808,supported_by_benchmark,Benchmark,BM_00000264,0.8266,10,2026-06-10 01:15:13
KG_000000001729,Optimization,OPT_0000002146,supported_by_benchmark,Benchmark,BM_00000055,0.4673,5,2026-06-10 01:15:13
KG_000000001730,Optimization,OPT_0000000394,supported_by_benchmark,Benchmark,BM_00000279,0.5804,4,2026-06-10 01:15:13
KG_000000001731,Optimization,OPT_0000001458,supported_by_benchmark,Benchmark,BM_00000253,0.8247,8,2026-06-10 01:15:13
KG_000000001732,Optimization,OPT_0000001240,supported_by_benchmark,Benchmark,BM_00000118,0.8512,2,2026-06-10 01:15:13
KG_000000001733,Optimization,OPT_0000001992,supported_by_benchmark,Benchmark,BM_00000004,0.8188,6,2026-06-10 01:15:13
KG_000000001734,Optimization,OPT_0000002745,supported_by_benchmark,Benchmark,BM_00000222,0.6473,17,2026-06-10 01:15:13
KG_000000001735,Optimization,OPT_0000001763,supported_by_benchmark,Benchmark,BM_00000175,0.8000,6,2026-06-10 01:15:13
KG_000000001736,Optimization,OPT_0000001686,supported_by_benchmark,Benchmark,BM_00000299,0.7646,14,2026-06-10 01:15:13
KG_000000001737,Optimization,OPT_0000000207,supported_by_benchmark,Benchmark,BM_00000182,0.6132,17,2026-06-10 01:15:13
KG_000000001738,Optimization,OPT_0000002711,supported_by_benchmark,Benchmark,BM_00000284,0.7318,12,2026-06-10 01:15:13
KG_000000001739,Optimization,OPT_0000000135,supported_by_benchmark,Benchmark,BM_00000149,0.7276,4,2026-06-10 01:15:13
KG_000000001740,Optimization,OPT_0000001934,supported_by_benchmark,Benchmark,BM_00000077,0.6607,8,2026-06-10 01:15:13
KG_000000001741,Optimization,OPT_0000002675,supported_by_benchmark,Benchmark,BM_00000092,0.8416,3,2026-06-10 01:15:13
KG_000000001742,Optimization,OPT_0000001558,supported_by_benchmark,Benchmark,BM_00000133,0.5900,9,2026-06-10 01:15:13
KG_000000001743,Optimization,OPT_0000001179,supported_by_benchmark,Benchmark,BM_00000282,0.5715,2,2026-06-10 01:15:13
KG_000000001744,Optimization,OPT_0000000420,supported_by_benchmark,Benchmark,BM_00000206,0.5908,7,2026-06-10 01:15:13
KG_000000001745,Optimization,OPT_0000002090,supported_by_benchmark,Benchmark,BM_00000089,0.7181,16,2026-06-10 01:15:13
KG_000000001746,Optimization,OPT_0000001965,supported_by_benchmark,Benchmark,BM_00000155,0.6323,18,2026-06-10 01:15:13
KG_000000001747,Optimization,OPT_0000002022,supported_by_benchmark,Benchmark,BM_00000106,0.6637,18,2026-06-10 01:15:13
KG_000000001748,Optimization,OPT_0000001829,supported_by_benchmark,Benchmark,BM_00000033,0.7995,7,2026-06-10 01:15:13
KG_000000001749,Optimization,OPT_0000000542,supported_by_benchmark,Benchmark,BM_00000298,0.5913,5,2026-06-10 01:15:13
KG_000000001750,Optimization,OPT_0000000691,supported_by_benchmark,Benchmark,BM_00000073,0.8023,5,2026-06-10 01:15:13
KG_000000001751,Optimization,OPT_0000000063,supported_by_benchmark,Benchmark,BM_00000162,0.5498,5,2026-06-10 01:15:13
KG_000000001752,Optimization,OPT_0000000390,supported_by_benchmark,Benchmark,BM_00000143,0.6335,13,2026-06-10 01:15:13
KG_000000001753,Optimization,OPT_0000002544,supported_by_benchmark,Benchmark,BM_00000006,0.8242,6,2026-06-10 01:15:13
KG_000000001754,Optimization,OPT_0000002642,supported_by_benchmark,Benchmark,BM_00000001,0.8629,5,2026-06-10 01:15:13
KG_000000001755,Optimization,OPT_0000000667,supported_by_benchmark,Benchmark,BM_00000050,0.6001,11,2026-06-10 01:15:13
KG_000000001756,Optimization,OPT_0000002481,supported_by_benchmark,Benchmark,BM_00000124,0.5483,16,2026-06-10 01:15:13
KG_000000001757,Optimization,OPT_0000001427,supported_by_benchmark,Benchmark,BM_00000130,0.7348,15,2026-06-10 01:15:13
KG_000000001758,Optimization,OPT_0000000773,supported_by_benchmark,Benchmark,BM_00000012,0.5764,2,2026-06-10 01:15:13
KG_000000001759,Optimization,OPT_0000000755,supported_by_benchmark,Benchmark,BM_00000029,0.5152,11,2026-06-10 01:15:13
KG_000000001760,Optimization,OPT_0000001970,supported_by_benchmark,Benchmark,BM_00000025,0.5891,3,2026-06-10 01:15:13
KG_000000001761,Optimization,OPT_0000000475,supported_by_benchmark,Benchmark,BM_00000195,0.7209,4,2026-06-10 01:15:13
KG_000000001762,Optimization,OPT_0000000806,supported_by_benchmark,Benchmark,BM_00000076,0.8122,8,2026-06-10 01:15:13
KG_000000001763,Optimization,OPT_0000002370,supported_by_benchmark,Benchmark,BM_00000071,0.8390,11,2026-06-10 01:15:13
KG_000000001764,Optimization,OPT_0000002235,supported_by_benchmark,Benchmark,BM_00000139,0.6595,16,2026-06-10 01:15:13
KG_000000001765,Optimization,OPT_0000000713,supported_by_benchmark,Benchmark,BM_00000160,0.9050,13,2026-06-10 01:15:13
KG_000000001766,Optimization,OPT_0000000403,supported_by_benchmark,Benchmark,BM_00000141,0.5801,11,2026-06-10 01:15:13
KG_000000001767,Optimization,OPT_0000001622,supported_by_benchmark,Benchmark,BM_00000104,0.7896,12,2026-06-10 01:15:13
KG_000000001768,Optimization,OPT_0000001187,supported_by_benchmark,Benchmark,BM_00000272,0.4803,7,2026-06-10 01:15:13
KG_000000001769,Optimization,OPT_0000001048,supported_by_benchmark,Benchmark,BM_00000283,0.5897,7,2026-06-10 01:15:13
KG_000000001770,Optimization,OPT_0000001142,supported_by_benchmark,Benchmark,BM_00000140,0.7076,14,2026-06-10 01:15:13
KG_000000001771,Optimization,OPT_0000000055,supported_by_benchmark,Benchmark,BM_00000014,0.8605,18,2026-06-10 01:15:13
KG_000000001772,Optimization,OPT_0000000435,supported_by_benchmark,Benchmark,BM_00000268,0.6615,12,2026-06-10 01:15:13
KG_000000001773,Optimization,OPT_0000000590,supported_by_benchmark,Benchmark,BM_00000205,0.8075,12,2026-06-10 01:15:13
KG_000000001774,Optimization,OPT_0000001712,supported_by_benchmark,Benchmark,BM_00000258,0.5043,6,2026-06-10 01:15:13
KG_000000001775,Optimization,OPT_0000002166,supported_by_benchmark,Benchmark,BM_00000015,0.7085,17,2026-06-10 01:15:13
KG_000000001776,Optimization,OPT_0000002452,supported_by_benchmark,Benchmark,BM_00000116,0.6198,2,2026-06-10 01:15:13
KG_000000001777,Optimization,OPT_0000000385,supported_by_benchmark,Benchmark,BM_00000189,0.8092,9,2026-06-10 01:15:13
KG_000000001778,Optimization,OPT_0000002524,supported_by_benchmark,Benchmark,BM_00000004,0.7653,9,2026-06-10 01:15:13
KG_000000001779,Optimization,OPT_0000000215,supported_by_benchmark,Benchmark,BM_00000255,0.7369,10,2026-06-10 01:15:13
KG_000000001780,Optimization,OPT_0000002811,supported_by_benchmark,Benchmark,BM_00000286,0.7288,16,2026-06-10 01:15:13
KG_000000001781,Optimization,OPT_0000002187,supported_by_benchmark,Benchmark,BM_00000055,0.8203,8,2026-06-10 01:15:13
KG_000000001782,Optimization,OPT_0000001506,supported_by_benchmark,Benchmark,BM_00000054,0.6036,17,2026-06-10 01:15:13
KG_000000001783,Optimization,OPT_0000000370,supported_by_benchmark,Benchmark,BM_00000035,0.5609,4,2026-06-10 01:15:13
KG_000000001784,Optimization,OPT_0000002678,supported_by_benchmark,Benchmark,BM_00000209,0.8330,11,2026-06-10 01:15:13
KG_000000001785,Optimization,OPT_0000001671,supported_by_benchmark,Benchmark,BM_00000053,0.6447,2,2026-06-10 01:15:13
KG_000000001786,Optimization,OPT_0000002543,supported_by_benchmark,Benchmark,BM_00000167,0.6459,5,2026-06-10 01:15:13
KG_000000001787,Optimization,OPT_0000002400,supported_by_benchmark,Benchmark,BM_00000120,0.8257,18,2026-06-10 01:15:13
KG_000000001788,Optimization,OPT_0000001188,supported_by_benchmark,Benchmark,BM_00000064,0.6419,16,2026-06-10 01:15:13
KG_000000001789,Optimization,OPT_0000002405,supported_by_benchmark,Benchmark,BM_00000159,0.6266,13,2026-06-10 01:15:13
KG_000000001790,Optimization,OPT_0000002335,supported_by_benchmark,Benchmark,BM_00000084,0.6303,5,2026-06-10 01:15:13
KG_000000001791,Optimization,OPT_0000002636,supported_by_benchmark,Benchmark,BM_00000291,0.9491,13,2026-06-10 01:15:13
KG_000000001792,Optimization,OPT_0000000185,supported_by_benchmark,Benchmark,BM_00000260,0.5742,5,2026-06-10 01:15:13
KG_000000001793,Optimization,OPT_0000001388,supported_by_benchmark,Benchmark,BM_00000190,0.8003,6,2026-06-10 01:15:13
KG_000000001794,Optimization,OPT_0000000681,supported_by_benchmark,Benchmark,BM_00000029,0.5392,13,2026-06-10 01:15:13
KG_000000001795,Optimization,OPT_0000002136,supported_by_benchmark,Benchmark,BM_00000179,0.8480,9,2026-06-10 01:15:13
KG_000000001796,Optimization,OPT_0000000350,supported_by_benchmark,Benchmark,BM_00000150,0.5348,8,2026-06-10 01:15:13
KG_000000001797,Optimization,OPT_0000002054,supported_by_benchmark,Benchmark,BM_00000150,0.6718,3,2026-06-10 01:15:13
KG_000000001798,Optimization,OPT_0000001407,supported_by_benchmark,Benchmark,BM_00000009,0.6790,18,2026-06-10 01:15:13
KG_000000001799,Optimization,OPT_0000000395,supported_by_benchmark,Benchmark,BM_00000188,0.7438,17,2026-06-10 01:15:13
KG_000000001800,Optimization,OPT_0000001534,supported_by_benchmark,Benchmark,BM_00000123,0.7109,5,2026-06-10 01:15:13
KG_000000001801,Optimization,OPT_0000002303,supported_by_benchmark,Benchmark,BM_00000244,0.4942,14,2026-06-10 01:15:13
KG_000000001802,Optimization,OPT_0000002254,supported_by_benchmark,Benchmark,BM_00000180,0.8845,2,2026-06-10 01:15:13
KG_000000001803,Optimization,OPT_0000001320,supported_by_benchmark,Benchmark,BM_00000027,0.6541,17,2026-06-10 01:15:13
